block_name,time
expanded_conv-input:32x32x96-output:32x32x320-expand:6-kernel:5-stride:1-idskip:0,95.5961
expanded_conv-input:32x32x96-output:32x32x320-expand:3-kernel:7-stride:1-idskip:0,49.0423
expanded_conv-input:32x32x96-output:32x32x320-expand:6-kernel:7-stride:1-idskip:0,101.264
expanded_conv-input:32x32x96-output:16x16x320-expand:3-kernel:3-stride:2-idskip:0,19.8448
expanded_conv-input:32x32x96-output:16x16x320-expand:6-kernel:3-stride:2-idskip:0,39.7738
expanded_conv-input:32x32x96-output:16x16x320-expand:3-kernel:5-stride:2-idskip:0,20.4005
expanded_conv-input:32x32x96-output:16x16x320-expand:6-kernel:5-stride:2-idskip:0,40.9314
expanded_conv-input:32x32x96-output:16x16x320-expand:3-kernel:7-stride:2-idskip:0,21.2694
expanded_conv-input:32x32x96-output:16x16x320-expand:6-kernel:7-stride:2-idskip:0,42.8146
expanded_conv-input:16x16x96-output:16x16x320-expand:3-kernel:3-stride:1-idskip:0,12.4348
expanded_conv-input:16x16x96-output:16x16x320-expand:6-kernel:3-stride:1-idskip:0,24.8219
expanded_conv-input:16x16x96-output:16x16x320-expand:3-kernel:5-stride:1-idskip:0,12.6072
expanded_conv-input:16x16x96-output:16x16x320-expand:6-kernel:5-stride:1-idskip:0,25.3184
expanded_conv-input:16x16x96-output:16x16x320-expand:3-kernel:7-stride:1-idskip:0,13.2193
expanded_conv-input:16x16x96-output:16x16x320-expand:6-kernel:7-stride:1-idskip:0,26.4732
expanded_conv-input:16x16x96-output:8x8x320-expand:3-kernel:3-stride:2-idskip:0,5.69748
expanded_conv-input:16x16x96-output:8x8x320-expand:6-kernel:3-stride:2-idskip:0,11.2173
expanded_conv-input:16x16x96-output:8x8x320-expand:3-kernel:5-stride:2-idskip:0,5.77102
expanded_conv-input:16x16x96-output:8x8x320-expand:6-kernel:5-stride:2-idskip:0,11.4306
expanded_conv-input:16x16x96-output:8x8x320-expand:3-kernel:7-stride:2-idskip:0,5.96356
expanded_conv-input:16x16x96-output:8x8x320-expand:6-kernel:7-stride:2-idskip:0,11.8895
expanded_conv-input:8x8x96-output:8x8x320-expand:3-kernel:3-stride:1-idskip:0,3.69666
expanded_conv-input:8x8x96-output:8x8x320-expand:6-kernel:3-stride:1-idskip:0,7.28034
expanded_conv-input:8x8x96-output:8x8x320-expand:3-kernel:5-stride:1-idskip:0,3.69257
expanded_conv-input:8x8x96-output:8x8x320-expand:6-kernel:5-stride:1-idskip:0,7.34546
expanded_conv-input:8x8x96-output:8x8x320-expand:3-kernel:7-stride:1-idskip:0,3.91147
expanded_conv-input:8x8x96-output:8x8x320-expand:6-kernel:7-stride:1-idskip:0,7.59256
expanded_conv-input:8x8x96-output:4x4x320-expand:3-kernel:3-stride:2-idskip:0,2.09136
expanded_conv-input:8x8x96-output:4x4x320-expand:6-kernel:3-stride:2-idskip:0,3.87424
expanded_conv-input:8x8x96-output:4x4x320-expand:3-kernel:5-stride:2-idskip:0,2.10001
expanded_conv-input:8x8x96-output:4x4x320-expand:6-kernel:5-stride:2-idskip:0,3.9032
expanded_conv-input:8x8x96-output:4x4x320-expand:3-kernel:7-stride:2-idskip:0,2.13174
expanded_conv-input:8x8x96-output:4x4x320-expand:6-kernel:7-stride:2-idskip:0,4.06435
expanded_conv-input:4x4x96-output:4x4x320-expand:3-kernel:3-stride:1-idskip:0,1.64955
expanded_conv-input:4x4x96-output:4x4x320-expand:6-kernel:3-stride:1-idskip:0,2.92089
expanded_conv-input:4x4x96-output:4x4x320-expand:3-kernel:5-stride:1-idskip:0,1.63008
expanded_conv-input:4x4x96-output:4x4x320-expand:6-kernel:5-stride:1-idskip:0,3.0201
expanded_conv-input:4x4x96-output:4x4x320-expand:3-kernel:7-stride:1-idskip:0,1.69247
expanded_conv-input:4x4x96-output:4x4x320-expand:6-kernel:7-stride:1-idskip:0,3.01618
expanded_conv-input:4x4x96-output:2x2x320-expand:3-kernel:3-stride:2-idskip:0,1.06244
expanded_conv-input:4x4x96-output:2x2x320-expand:6-kernel:3-stride:2-idskip:0,1.81637
expanded_conv-input:4x4x96-output:2x2x320-expand:3-kernel:5-stride:2-idskip:0,1.0731
expanded_conv-input:4x4x96-output:2x2x320-expand:6-kernel:5-stride:2-idskip:0,1.83949
expanded_conv-input:4x4x96-output:2x2x320-expand:3-kernel:7-stride:2-idskip:0,1.14547
expanded_conv-input:4x4x96-output:2x2x320-expand:6-kernel:7-stride:2-idskip:0,1.83914
expanded_conv-input:2x2x96-output:2x2x320-expand:3-kernel:3-stride:1-idskip:0,0.923028
expanded_conv-input:2x2x96-output:2x2x320-expand:6-kernel:3-stride:1-idskip:0,1.44468
expanded_conv-input:2x2x96-output:2x2x320-expand:3-kernel:5-stride:1-idskip:0,0.91855
expanded_conv-input:2x2x96-output:2x2x320-expand:6-kernel:5-stride:1-idskip:0,1.44529
expanded_conv-input:2x2x96-output:2x2x320-expand:3-kernel:7-stride:1-idskip:0,0.942659
expanded_conv-input:2x2x96-output:2x2x320-expand:6-kernel:7-stride:1-idskip:0,1.47167
expanded_conv-input:2x2x96-output:1x1x320-expand:3-kernel:3-stride:2-idskip:0,0.523218
expanded_conv-input:2x2x96-output:1x1x320-expand:6-kernel:3-stride:2-idskip:0,0.741695
expanded_conv-input:2x2x96-output:1x1x320-expand:3-kernel:5-stride:2-idskip:0,0.523494
expanded_conv-input:2x2x96-output:1x1x320-expand:6-kernel:5-stride:2-idskip:0,0.742768
expanded_conv-input:2x2x96-output:1x1x320-expand:3-kernel:7-stride:2-idskip:0,0.553187
expanded_conv-input:2x2x96-output:1x1x320-expand:6-kernel:7-stride:2-idskip:0,0.789708
expanded_conv-input:32x32x192-output:32x32x320-expand:3-kernel:3-stride:1-idskip:0,113.752
expanded_conv-input:32x32x192-output:32x32x320-expand:6-kernel:3-stride:1-idskip:0,232.053
expanded_conv-input:32x32x192-output:32x32x320-expand:3-kernel:5-stride:1-idskip:0,115.791
expanded_conv-input:32x32x192-output:32x32x320-expand:6-kernel:5-stride:1-idskip:0,236.455
expanded_conv-input:32x32x192-output:32x32x320-expand:3-kernel:7-stride:1-idskip:0,121.339
expanded_conv-input:32x32x192-output:32x32x320-expand:6-kernel:7-stride:1-idskip:0,248.7
expanded_conv-input:32x32x192-output:16x16x320-expand:3-kernel:3-stride:2-idskip:0,60.1152
expanded_conv-input:32x32x192-output:16x16x320-expand:6-kernel:3-stride:2-idskip:0,123.007
expanded_conv-input:32x32x192-output:16x16x320-expand:3-kernel:5-stride:2-idskip:0,61.1894
expanded_conv-input:32x32x192-output:16x16x320-expand:6-kernel:5-stride:2-idskip:0,125.322
expanded_conv-input:32x32x192-output:16x16x320-expand:3-kernel:7-stride:2-idskip:0,63.2442
expanded_conv-input:32x32x192-output:16x16x320-expand:6-kernel:7-stride:2-idskip:0,129.647
expanded_conv-input:16x16x192-output:16x16x320-expand:3-kernel:3-stride:1-idskip:0,30.0934
expanded_conv-input:16x16x192-output:16x16x320-expand:6-kernel:3-stride:1-idskip:0,60.8136
expanded_conv-input:16x16x192-output:16x16x320-expand:3-kernel:5-stride:1-idskip:0,30.5378
expanded_conv-input:16x16x192-output:16x16x320-expand:6-kernel:5-stride:1-idskip:0,61.6147
expanded_conv-input:16x16x192-output:16x16x320-expand:3-kernel:7-stride:1-idskip:0,31.8497
expanded_conv-input:16x16x192-output:16x16x320-expand:6-kernel:7-stride:1-idskip:0,64.4039
expanded_conv-input:16x16x192-output:8x8x320-expand:3-kernel:3-stride:2-idskip:0,16.4697
expanded_conv-input:16x16x192-output:8x8x320-expand:6-kernel:3-stride:2-idskip:0,33.007
expanded_conv-input:16x16x192-output:8x8x320-expand:3-kernel:5-stride:2-idskip:0,16.6921
expanded_conv-input:16x16x192-output:8x8x320-expand:6-kernel:5-stride:2-idskip:0,33.4145
expanded_conv-input:16x16x192-output:8x8x320-expand:3-kernel:7-stride:2-idskip:0,17.1989
expanded_conv-input:16x16x192-output:8x8x320-expand:6-kernel:7-stride:2-idskip:0,34.541
expanded_conv-input:8x8x192-output:8x8x320-expand:3-kernel:3-stride:1-idskip:0,8.73655
expanded_conv-input:8x8x192-output:8x8x320-expand:6-kernel:3-stride:1-idskip:0,17.1211
expanded_conv-input:8x8x192-output:8x8x320-expand:3-kernel:5-stride:1-idskip:0,8.81227
expanded_conv-input:8x8x192-output:8x8x320-expand:6-kernel:5-stride:1-idskip:0,17.2789
expanded_conv-input:8x8x192-output:8x8x320-expand:3-kernel:7-stride:1-idskip:0,9.07353
expanded_conv-input:8x8x192-output:8x8x320-expand:6-kernel:7-stride:1-idskip:0,17.9578
expanded_conv-input:8x8x192-output:4x4x320-expand:3-kernel:3-stride:2-idskip:0,5.29836
expanded_conv-input:8x8x192-output:4x4x320-expand:6-kernel:3-stride:2-idskip:0,10.2478
expanded_conv-input:8x8x192-output:4x4x320-expand:3-kernel:5-stride:2-idskip:0,5.34552
expanded_conv-input:8x8x192-output:4x4x320-expand:6-kernel:5-stride:2-idskip:0,10.5065
expanded_conv-input:8x8x192-output:4x4x320-expand:3-kernel:7-stride:2-idskip:0,5.42782
expanded_conv-input:8x8x192-output:4x4x320-expand:6-kernel:7-stride:2-idskip:0,10.6507
expanded_conv-input:4x4x192-output:4x4x320-expand:3-kernel:3-stride:1-idskip:0,3.47287
expanded_conv-input:4x4x192-output:4x4x320-expand:6-kernel:3-stride:1-idskip:0,6.69009
expanded_conv-input:4x4x192-output:4x4x320-expand:3-kernel:5-stride:1-idskip:0,3.52697
expanded_conv-input:4x4x192-output:4x4x320-expand:6-kernel:5-stride:1-idskip:0,6.80373
expanded_conv-input:4x4x192-output:4x4x320-expand:3-kernel:7-stride:1-idskip:0,3.61384
expanded_conv-input:4x4x192-output:4x4x320-expand:6-kernel:7-stride:1-idskip:0,6.93685
expanded_conv-input:4x4x192-output:2x2x320-expand:3-kernel:3-stride:2-idskip:0,2.37075
expanded_conv-input:4x4x192-output:2x2x320-expand:6-kernel:3-stride:2-idskip:0,4.44804
expanded_conv-input:4x4x192-output:2x2x320-expand:3-kernel:5-stride:2-idskip:0,2.35369
expanded_conv-input:4x4x192-output:2x2x320-expand:6-kernel:5-stride:2-idskip:0,4.50304
expanded_conv-input:4x4x192-output:2x2x320-expand:3-kernel:7-stride:2-idskip:0,2.37836
expanded_conv-input:4x4x192-output:2x2x320-expand:6-kernel:7-stride:2-idskip:0,4.6008
expanded_conv-input:2x2x192-output:2x2x320-expand:3-kernel:3-stride:1-idskip:0,1.63299
expanded_conv-input:2x2x192-output:2x2x320-expand:6-kernel:3-stride:1-idskip:0,3.12775
expanded_conv-input:2x2x192-output:2x2x320-expand:3-kernel:5-stride:1-idskip:0,1.63998
expanded_conv-input:2x2x192-output:2x2x320-expand:6-kernel:5-stride:1-idskip:0,3.1338
expanded_conv-input:2x2x192-output:2x2x320-expand:3-kernel:7-stride:1-idskip:0,1.66317
expanded_conv-input:2x2x192-output:2x2x320-expand:6-kernel:7-stride:1-idskip:0,3.2309
expanded_conv-input:2x2x192-output:1x1x320-expand:3-kernel:3-stride:2-idskip:0,0.918485
expanded_conv-input:2x2x192-output:1x1x320-expand:6-kernel:3-stride:2-idskip:0,1.72285
expanded_conv-input:2x2x192-output:1x1x320-expand:3-kernel:5-stride:2-idskip:0,0.926222
expanded_conv-input:2x2x192-output:1x1x320-expand:6-kernel:5-stride:2-idskip:0,1.74293
expanded_conv-input:2x2x192-output:1x1x320-expand:3-kernel:7-stride:2-idskip:0,0.950593
expanded_conv-input:2x2x192-output:1x1x320-expand:6-kernel:7-stride:2-idskip:0,1.76728
expanded_conv-input:32x32x24-output:32x32x24-expand:3-kernel:3-stride:1-idskip:0,2.31449
expanded_conv-input:32x32x24-output:32x32x24-expand:3-kernel:3-stride:1-idskip:1,2.33992
expanded_conv-input:32x32x24-output:32x32x24-expand:6-kernel:3-stride:1-idskip:0,4.36791
expanded_conv-input:32x32x24-output:32x32x24-expand:6-kernel:3-stride:1-idskip:1,4.42813
expanded_conv-input:32x32x24-output:32x32x24-expand:3-kernel:5-stride:1-idskip:0,2.49772
expanded_conv-input:32x32x24-output:32x32x24-expand:3-kernel:5-stride:1-idskip:1,2.55327
expanded_conv-input:32x32x24-output:32x32x24-expand:6-kernel:5-stride:1-idskip:0,4.76279
expanded_conv-input:32x32x24-output:32x32x24-expand:6-kernel:5-stride:1-idskip:1,4.76736
expanded_conv-input:32x32x24-output:32x32x24-expand:3-kernel:7-stride:1-idskip:0,3.11735
expanded_conv-input:32x32x24-output:32x32x24-expand:3-kernel:7-stride:1-idskip:1,3.23399
expanded_conv-input:32x32x24-output:32x32x24-expand:6-kernel:7-stride:1-idskip:0,6.03906
expanded_conv-input:32x32x24-output:32x32x24-expand:6-kernel:7-stride:1-idskip:1,6.07326
expanded_conv-input:32x32x24-output:16x16x24-expand:3-kernel:3-stride:2-idskip:0,1.4036
expanded_conv-input:32x32x24-output:16x16x24-expand:6-kernel:3-stride:2-idskip:0,2.39486
expanded_conv-input:32x32x24-output:16x16x24-expand:3-kernel:5-stride:2-idskip:0,1.44226
expanded_conv-input:32x32x24-output:16x16x24-expand:6-kernel:5-stride:2-idskip:0,2.60603
expanded_conv-input:32x32x24-output:16x16x24-expand:3-kernel:7-stride:2-idskip:0,1.62779
expanded_conv-input:32x32x24-output:16x16x24-expand:6-kernel:7-stride:2-idskip:0,3.0354
expanded_conv-input:16x16x24-output:16x16x24-expand:3-kernel:3-stride:1-idskip:0,0.786023
expanded_conv-input:16x16x24-output:16x16x24-expand:3-kernel:3-stride:1-idskip:1,0.812461
expanded_conv-input:16x16x24-output:16x16x24-expand:6-kernel:3-stride:1-idskip:0,1.3192
expanded_conv-input:16x16x24-output:16x16x24-expand:6-kernel:3-stride:1-idskip:1,1.33751
expanded_conv-input:16x16x24-output:16x16x24-expand:3-kernel:5-stride:1-idskip:0,0.786643
expanded_conv-input:16x16x24-output:16x16x24-expand:3-kernel:5-stride:1-idskip:1,0.86835
expanded_conv-input:16x16x24-output:16x16x24-expand:6-kernel:5-stride:1-idskip:0,1.39396
expanded_conv-input:16x16x24-output:16x16x24-expand:6-kernel:5-stride:1-idskip:1,1.45745
expanded_conv-input:16x16x24-output:16x16x24-expand:3-kernel:7-stride:1-idskip:0,0.957844
expanded_conv-input:16x16x24-output:16x16x24-expand:3-kernel:7-stride:1-idskip:1,0.989668
expanded_conv-input:16x16x24-output:16x16x24-expand:6-kernel:7-stride:1-idskip:0,1.70994
expanded_conv-input:16x16x24-output:16x16x24-expand:6-kernel:7-stride:1-idskip:1,1.71854
expanded_conv-input:16x16x24-output:8x8x24-expand:3-kernel:3-stride:2-idskip:0,0.562112
expanded_conv-input:16x16x24-output:8x8x24-expand:6-kernel:3-stride:2-idskip:0,0.92905
expanded_conv-input:16x16x24-output:8x8x24-expand:3-kernel:5-stride:2-idskip:0,0.565281
expanded_conv-input:16x16x24-output:8x8x24-expand:6-kernel:5-stride:2-idskip:0,0.938975
expanded_conv-input:16x16x24-output:8x8x24-expand:3-kernel:7-stride:2-idskip:0,0.623267
expanded_conv-input:16x16x24-output:8x8x24-expand:6-kernel:7-stride:2-idskip:0,1.06451
expanded_conv-input:8x8x24-output:8x8x24-expand:3-kernel:3-stride:1-idskip:0,0.39665
expanded_conv-input:8x8x24-output:8x8x24-expand:3-kernel:3-stride:1-idskip:1,0.4069
expanded_conv-input:8x8x24-output:8x8x24-expand:6-kernel:3-stride:1-idskip:0,0.692532
expanded_conv-input:8x8x24-output:8x8x24-expand:6-kernel:3-stride:1-idskip:1,0.677238
expanded_conv-input:8x8x24-output:8x8x24-expand:3-kernel:5-stride:1-idskip:0,0.421915
expanded_conv-input:8x8x24-output:8x8x24-expand:3-kernel:5-stride:1-idskip:1,0.421988
expanded_conv-input:8x8x24-output:8x8x24-expand:6-kernel:5-stride:1-idskip:0,0.682436
expanded_conv-input:8x8x24-output:8x8x24-expand:6-kernel:5-stride:1-idskip:1,0.730014
expanded_conv-input:8x8x24-output:8x8x24-expand:3-kernel:7-stride:1-idskip:0,0.516375
expanded_conv-input:8x8x24-output:8x8x24-expand:3-kernel:7-stride:1-idskip:1,0.498544
expanded_conv-input:8x8x24-output:8x8x24-expand:6-kernel:7-stride:1-idskip:0,0.779085
expanded_conv-input:8x8x24-output:8x8x24-expand:6-kernel:7-stride:1-idskip:1,0.752009
expanded_conv-input:8x8x24-output:4x4x24-expand:3-kernel:3-stride:2-idskip:0,0.387724
expanded_conv-input:8x8x24-output:4x4x24-expand:6-kernel:3-stride:2-idskip:0,0.661478
expanded_conv-input:8x8x24-output:4x4x24-expand:3-kernel:5-stride:2-idskip:0,0.369038
expanded_conv-input:8x8x24-output:4x4x24-expand:6-kernel:5-stride:2-idskip:0,0.661792
expanded_conv-input:8x8x24-output:4x4x24-expand:3-kernel:7-stride:2-idskip:0,0.436603
expanded_conv-input:8x8x24-output:4x4x24-expand:6-kernel:7-stride:2-idskip:0,0.69412
expanded_conv-input:4x4x24-output:4x4x24-expand:3-kernel:3-stride:1-idskip:0,0.33176
expanded_conv-input:4x4x24-output:4x4x24-expand:3-kernel:3-stride:1-idskip:1,0.325595
expanded_conv-input:4x4x24-output:4x4x24-expand:6-kernel:3-stride:1-idskip:0,0.525705
expanded_conv-input:4x4x24-output:4x4x24-expand:6-kernel:3-stride:1-idskip:1,0.527167
expanded_conv-input:4x4x24-output:4x4x24-expand:3-kernel:5-stride:1-idskip:0,0.327087
expanded_conv-input:4x4x24-output:4x4x24-expand:3-kernel:5-stride:1-idskip:1,0.348492
expanded_conv-input:4x4x24-output:4x4x24-expand:6-kernel:5-stride:1-idskip:0,0.539716
expanded_conv-input:4x4x24-output:4x4x24-expand:6-kernel:5-stride:1-idskip:1,0.475867
expanded_conv-input:4x4x24-output:4x4x24-expand:3-kernel:7-stride:1-idskip:0,0.350228
expanded_conv-input:4x4x24-output:4x4x24-expand:3-kernel:7-stride:1-idskip:1,0.344404
expanded_conv-input:4x4x24-output:4x4x24-expand:6-kernel:7-stride:1-idskip:0,0.820328
expanded_conv-input:4x4x24-output:4x4x24-expand:6-kernel:7-stride:1-idskip:1,0.513829
expanded_conv-input:4x4x24-output:2x2x24-expand:3-kernel:3-stride:2-idskip:0,0.316941
expanded_conv-input:4x4x24-output:2x2x24-expand:6-kernel:3-stride:2-idskip:0,0.495844
expanded_conv-input:4x4x24-output:2x2x24-expand:3-kernel:5-stride:2-idskip:0,0.651633
expanded_conv-input:4x4x24-output:2x2x24-expand:6-kernel:5-stride:2-idskip:0,0.496799
expanded_conv-input:4x4x24-output:2x2x24-expand:3-kernel:7-stride:2-idskip:0,0.31927
expanded_conv-input:4x4x24-output:2x2x24-expand:6-kernel:7-stride:2-idskip:0,0.542831
expanded_conv-input:2x2x24-output:2x2x24-expand:3-kernel:3-stride:1-idskip:0,0.375457
expanded_conv-input:2x2x24-output:2x2x24-expand:3-kernel:3-stride:1-idskip:1,0.362854
expanded_conv-input:2x2x24-output:2x2x24-expand:6-kernel:3-stride:1-idskip:0,0.43897
expanded_conv-input:2x2x24-output:2x2x24-expand:6-kernel:3-stride:1-idskip:1,0.465265
expanded_conv-input:2x2x24-output:2x2x24-expand:3-kernel:5-stride:1-idskip:0,0.330824
expanded_conv-input:2x2x24-output:2x2x24-expand:3-kernel:5-stride:1-idskip:1,0.326526
expanded_conv-input:2x2x24-output:2x2x24-expand:6-kernel:5-stride:1-idskip:0,0.520172
expanded_conv-input:2x2x24-output:2x2x24-expand:6-kernel:5-stride:1-idskip:1,0.489036
expanded_conv-input:2x2x24-output:2x2x24-expand:3-kernel:7-stride:1-idskip:0,0.367548
expanded_conv-input:2x2x24-output:2x2x24-expand:3-kernel:7-stride:1-idskip:1,0.366563
expanded_conv-input:2x2x24-output:2x2x24-expand:6-kernel:7-stride:1-idskip:0,0.488654
expanded_conv-input:2x2x24-output:2x2x24-expand:6-kernel:7-stride:1-idskip:1,0.495992
expanded_conv-input:2x2x24-output:1x1x24-expand:3-kernel:3-stride:2-idskip:0,0.252314
expanded_conv-input:2x2x24-output:1x1x24-expand:6-kernel:3-stride:2-idskip:0,0.238935
expanded_conv-input:2x2x24-output:1x1x24-expand:3-kernel:5-stride:2-idskip:0,0.318394
expanded_conv-input:2x2x24-output:1x1x24-expand:6-kernel:5-stride:2-idskip:0,0.203492
expanded_conv-input:2x2x24-output:1x1x24-expand:3-kernel:7-stride:2-idskip:0,0.199663
expanded_conv-input:2x2x24-output:1x1x24-expand:6-kernel:7-stride:2-idskip:0,0.222505
expanded_conv-input:32x32x40-output:32x32x40-expand:3-kernel:3-stride:1-idskip:0,4.98799
expanded_conv-input:32x32x40-output:32x32x40-expand:3-kernel:3-stride:1-idskip:1,5.13448
expanded_conv-input:32x32x40-output:32x32x40-expand:6-kernel:3-stride:1-idskip:0,9.6626
expanded_conv-input:32x32x40-output:32x32x40-expand:6-kernel:3-stride:1-idskip:1,9.68446
expanded_conv-input:32x32x40-output:32x32x40-expand:3-kernel:5-stride:1-idskip:0,5.31612
expanded_conv-input:32x32x40-output:32x32x40-expand:3-kernel:5-stride:1-idskip:1,5.44098
expanded_conv-input:32x32x40-output:32x32x40-expand:6-kernel:5-stride:1-idskip:0,10.401
expanded_conv-input:32x32x40-output:32x32x40-expand:6-kernel:5-stride:1-idskip:1,10.4168
expanded_conv-input:32x32x40-output:32x32x40-expand:3-kernel:7-stride:1-idskip:0,6.34924
expanded_conv-input:32x32x40-output:32x32x40-expand:3-kernel:7-stride:1-idskip:1,6.52011
expanded_conv-input:32x32x40-output:32x32x40-expand:6-kernel:7-stride:1-idskip:0,12.5479
expanded_conv-input:32x32x40-output:32x32x40-expand:6-kernel:7-stride:1-idskip:1,12.6187
expanded_conv-input:32x32x40-output:16x16x40-expand:3-kernel:3-stride:2-idskip:0,2.97584
expanded_conv-input:32x32x40-output:16x16x40-expand:6-kernel:3-stride:2-idskip:0,5.65304
expanded_conv-input:32x32x40-output:16x16x40-expand:3-kernel:5-stride:2-idskip:0,3.18388
expanded_conv-input:32x32x40-output:16x16x40-expand:6-kernel:5-stride:2-idskip:0,6.04838
expanded_conv-input:32x32x40-output:16x16x40-expand:3-kernel:7-stride:2-idskip:0,3.53954
expanded_conv-input:32x32x40-output:16x16x40-expand:6-kernel:7-stride:2-idskip:0,6.71007
expanded_conv-input:16x16x40-output:16x16x40-expand:3-kernel:3-stride:1-idskip:0,1.51126
expanded_conv-input:16x16x40-output:16x16x40-expand:3-kernel:3-stride:1-idskip:1,1.54414
expanded_conv-input:16x16x40-output:16x16x40-expand:6-kernel:3-stride:1-idskip:0,2.77448
expanded_conv-input:16x16x40-output:16x16x40-expand:6-kernel:3-stride:1-idskip:1,2.8216
expanded_conv-input:16x16x40-output:16x16x40-expand:3-kernel:5-stride:1-idskip:0,1.60545
expanded_conv-input:16x16x40-output:16x16x40-expand:3-kernel:5-stride:1-idskip:1,1.60956
expanded_conv-input:16x16x40-output:16x16x40-expand:6-kernel:5-stride:1-idskip:0,3.04168
expanded_conv-input:16x16x40-output:16x16x40-expand:6-kernel:5-stride:1-idskip:1,2.97278
expanded_conv-input:16x16x40-output:16x16x40-expand:3-kernel:7-stride:1-idskip:0,1.84445
expanded_conv-input:16x16x40-output:16x16x40-expand:3-kernel:7-stride:1-idskip:1,1.90437
expanded_conv-input:16x16x40-output:16x16x40-expand:6-kernel:7-stride:1-idskip:0,3.3792
expanded_conv-input:16x16x40-output:16x16x40-expand:6-kernel:7-stride:1-idskip:1,3.48137
expanded_conv-input:16x16x40-output:8x8x40-expand:3-kernel:3-stride:2-idskip:0,0.931744
expanded_conv-input:16x16x40-output:8x8x40-expand:6-kernel:3-stride:2-idskip:0,1.80696
expanded_conv-input:16x16x40-output:8x8x40-expand:3-kernel:5-stride:2-idskip:0,1.01311
expanded_conv-input:16x16x40-output:8x8x40-expand:6-kernel:5-stride:2-idskip:0,1.72382
expanded_conv-input:16x16x40-output:8x8x40-expand:3-kernel:7-stride:2-idskip:0,1.06404
expanded_conv-input:16x16x40-output:8x8x40-expand:6-kernel:7-stride:2-idskip:0,1.94625
expanded_conv-input:8x8x40-output:8x8x40-expand:3-kernel:3-stride:1-idskip:0,0.604046
expanded_conv-input:8x8x40-output:8x8x40-expand:3-kernel:3-stride:1-idskip:1,0.607144
expanded_conv-input:8x8x40-output:8x8x40-expand:6-kernel:3-stride:1-idskip:0,0.996301
expanded_conv-input:8x8x40-output:8x8x40-expand:6-kernel:3-stride:1-idskip:1,1.06604
expanded_conv-input:8x8x40-output:8x8x40-expand:3-kernel:5-stride:1-idskip:0,0.626012
expanded_conv-input:8x8x40-output:8x8x40-expand:3-kernel:5-stride:1-idskip:1,0.568202
expanded_conv-input:8x8x40-output:8x8x40-expand:6-kernel:5-stride:1-idskip:0,0.989996
expanded_conv-input:8x8x40-output:8x8x40-expand:6-kernel:5-stride:1-idskip:1,1.04122
expanded_conv-input:8x8x40-output:8x8x40-expand:3-kernel:7-stride:1-idskip:0,0.689924
expanded_conv-input:8x8x40-output:8x8x40-expand:3-kernel:7-stride:1-idskip:1,0.700974
expanded_conv-input:8x8x40-output:8x8x40-expand:6-kernel:7-stride:1-idskip:0,1.13274
expanded_conv-input:8x8x40-output:8x8x40-expand:6-kernel:7-stride:1-idskip:1,1.21167
expanded_conv-input:8x8x40-output:4x4x40-expand:3-kernel:3-stride:2-idskip:0,0.575507
expanded_conv-input:8x8x40-output:4x4x40-expand:6-kernel:3-stride:2-idskip:0,0.947373
expanded_conv-input:8x8x40-output:4x4x40-expand:3-kernel:5-stride:2-idskip:0,0.525058
expanded_conv-input:8x8x40-output:4x4x40-expand:6-kernel:5-stride:2-idskip:0,0.995838
expanded_conv-input:8x8x40-output:4x4x40-expand:3-kernel:7-stride:2-idskip:0,0.586707
expanded_conv-input:8x8x40-output:4x4x40-expand:6-kernel:7-stride:2-idskip:0,1.05858
expanded_conv-input:4x4x40-output:4x4x40-expand:3-kernel:3-stride:1-idskip:0,0.472096
expanded_conv-input:4x4x40-output:4x4x40-expand:3-kernel:3-stride:1-idskip:1,0.477558
expanded_conv-input:4x4x40-output:4x4x40-expand:6-kernel:3-stride:1-idskip:0,0.721845
expanded_conv-input:4x4x40-output:4x4x40-expand:6-kernel:3-stride:1-idskip:1,0.716607
expanded_conv-input:4x4x40-output:4x4x40-expand:3-kernel:5-stride:1-idskip:0,0.482828
expanded_conv-input:4x4x40-output:4x4x40-expand:3-kernel:5-stride:1-idskip:1,0.472288
expanded_conv-input:4x4x40-output:4x4x40-expand:6-kernel:5-stride:1-idskip:0,0.744825
expanded_conv-input:4x4x40-output:4x4x40-expand:6-kernel:5-stride:1-idskip:1,0.763642
expanded_conv-input:4x4x40-output:4x4x40-expand:3-kernel:7-stride:1-idskip:0,0.500338
expanded_conv-input:4x4x40-output:4x4x40-expand:3-kernel:7-stride:1-idskip:1,0.505044
expanded_conv-input:4x4x40-output:4x4x40-expand:6-kernel:7-stride:1-idskip:0,0.783167
expanded_conv-input:4x4x40-output:4x4x40-expand:6-kernel:7-stride:1-idskip:1,0.753993
expanded_conv-input:4x4x40-output:2x2x40-expand:3-kernel:3-stride:2-idskip:0,0.421793
expanded_conv-input:4x4x40-output:2x2x40-expand:6-kernel:3-stride:2-idskip:0,0.714744
expanded_conv-input:4x4x40-output:2x2x40-expand:3-kernel:5-stride:2-idskip:0,0.473362
expanded_conv-input:4x4x40-output:2x2x40-expand:6-kernel:5-stride:2-idskip:0,0.688765
expanded_conv-input:4x4x40-output:2x2x40-expand:3-kernel:7-stride:2-idskip:0,0.486472
expanded_conv-input:4x4x40-output:2x2x40-expand:6-kernel:7-stride:2-idskip:0,0.70586
expanded_conv-input:2x2x40-output:2x2x40-expand:3-kernel:3-stride:1-idskip:0,0.560315
